LeagueIndex,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed,DummyMain,>20?
4,10,865,101.658,0.002489407,0.00060911,1,5.30E-05,0.000317797,0.002568856,51.5417,72.6598,6.5464,15,0.0015095,5,0,0,1,0
4,6,200,114.522,0.002103031,0.000338918,5,0.000130353,0.001555548,0.003423943,35.084,63.797,5.8274,24,0.001121,9,0.000225946,0.00048665,0,1
1,20,750,94.2588,0.006836564,8.02E-05,6,0,0.000288869,0.002575748,44.4375,75.5514,4.3302,23,0.0004654,9,4.81E-05,0,0,1
5,70,2000,164.7522,0.006742995,0.00075608,5,3.09E-05,0.000586347,0.00396556,26.5938,51.4553,6.4825,17,0.0020676,6,0.000308604,0.0009721,0,0
5,42,800,112.2768,0.002634298,0.000506198,7,6.20E-05,0.000258265,0.003853306,39.3118,54.2842,4.6515,16,0.0010744,9,0.000134298,0.00027893,0,1
2,8,500,86.6322,0.000692938,0.000105447,2,0.00019583,0.000391661,0.002455411,42.2469,77.4233,6.2025,18,0.0013106,5,0,0,1,1
4,8,100,116.3022,0.004153501,0.000331261,0,2.55E-05,0.000305779,0.004535725,57.5593,46.4719,3.7079,26,0.0019111,5,0,0,0,1
4,10,180,130.4664,0.002306945,0.000418218,6,9.44E-05,0.000499164,0.004519454,31.7485,54.0537,4.8746,20,0.0017403,6,0,1.35E-05,0,1
6,20,1000,115.8912,0.008956506,0.000383412,5,1.53E-05,0.000184038,0.00274523,46.2472,73.6983,4.7709,15,0.00082817,4,0,0,1,1
4,6,450,103.6962,0.000641775,0.000137207,5,4.43E-05,0.000216876,0.004098506,51.027,55.6026,4.5097,30,0.00058866,8,0,0,0,1
4,30,200,105.7266,0.007923304,0.000681868,8,0.000177286,0.00020456,0.003695723,54.9778,62.8782,3.1808,22,0.00095461,7,0,0.00019092,0,0
4,8,100,105.6042,0.003459368,0.000476225,3,0,0.000188693,0.002515904,49.4624,66.4714,6.5857,24,0.0011501,6,8.99E-05,0.00010782,0,1
1,16,60,69.8094,0.002741573,0.00052809,7,0,0.000123596,0.003393258,52.412,76.7947,3.1159,16,0.00053933,7,0,5.62E-05,1,1
2,28,110,58.8558,0.001363636,0.000307487,1,1.34E-05,1.34E-05,0.002406417,50.1229,88.0222,4.0389,15,0.00044118,3,0,0,1,1
5,28,400,173.874,0.00740624,7.88E-05,0,0,0.000118185,0.002265206,33.1579,56.8348,11.087,13,0.0011425,4,0,0,0,0
2,4,400,73.0272,0.002394216,0.000571169,2,2.35E-05,0.000289497,0.003810403,59.7531,66.9487,3.2094,25,0.0004851,8,0,0,1,0
6,20,1200,116.0592,0.003462857,0.000400371,5,0,4.92E-05,0.005457687,34.1753,45.0862,3.4517,29,0.00075157,9,0,0,1,1
5,4,500,150.9036,0.004890662,0.00054669,1,4.43E-05,8.87E-05,0.003161939,27.0235,61.8692,8.257,22,0.0016548,6,0.000236407,0.00020686,1,0
4,6,200,83.7276,0.000847349,0.00020784,1,3.20E-05,0.000591546,0.003741127,45.3562,58.9573,4.0299,18,0.00071945,7,0,0.00011191,0,0
3,12,500,77.8542,0.003220936,0.000528435,4,2.52E-05,0.000830398,0.002742828,63.1111,84.367,4.2936,8,0.00075491,4,0,0,1,1
5,24,400,105.0756,0.002092371,0.00061347,5,0,0.00029578,0.003691775,36.4762,58.457,4.997,25,0.0010407,9,0.000262916,0.00050392,1,0
4,6,750,86.523,0.001248742,0.00035935,3,6.29E-05,0.000125773,0.003845048,36.5433,54.2523,3.8692,27,0.00072768,8,0.000197643,0.00012577,1,1
1,14,50,58.4136,0.001569366,0.000348748,4,0,0.000191811,0.001604241,46.2418,106.5652,6.4783,14,0.0010114,5,0,0,0,1
2,8,150,67.4424,0.001541184,0.000185513,7,2.85E-05,0.000371026,0.002368857,57.5515,99.6386,4.7892,18,0.00091329,6,0,0,0,1
4,50,50,87.1218,0.003548239,0.000517152,4,0,0.00040223,0.003476412,45.8755,67.438,3.7231,22,0.00079009,6,0,0.00025858,1,0
4,14,500,107.4156,0.001621271,0.000313794,1,0,0.000376553,0.004131626,34.8426,53.3468,4.6101,31,0.00091,8,6.28E-05,6.28E-05,0,1
5,10,330,126.6186,0.001477858,0.000484126,8,0.000114661,0.000458646,0.00500688,29.2245,50.4936,4.4707,25,0.0011084,7,0,1.27E-05,1,1
5,16,730,152.7624,0.00328705,0.000127515,2,0,0.000793426,0.004349674,21.1895,42.3583,5.6221,15,0.0010201,6,0,0,1,1
4,14,400,140.3412,0.004383864,0.000407244,4,2.40E-05,0.000455155,0.002563243,31.434,68.972,8.7383,10,0.00067076,3,0,7.19E-05,0,0
2,8,300,92.841,0.002517734,0.00045976,3,1.09E-05,0.000175147,0.003065067,37.9498,65.2571,5.7214,21,0.0013027,6,0.000175147,0.00058017,0,1
4,36,600,38.028,0.000329691,0.000141296,3,0,0,0.002025245,77.4375,85.0543,3.5039,17,0.00036109,5,0,0,1,0
1,16,100,94.9017,0.003313176,9.65E-05,2,0,0.000868502,0.002026505,118,110.0952,7.381,12,0.00016083,3,0,0,1,1
4,28,500,102.8232,0.003815692,0.000350631,6,0,0.000721888,0.002928801,32.3121,62.507,5.338,17,0.0023719,6,0,0.0002475,0,0
4,28,730,104.004,0.001071895,0.000295159,4,4.66E-05,0.00079227,0.002578761,42.2061,62.3373,7.4217,16,0.001134,7,0.000155347,0.00021749,0,1
4,28,600,103.8072,0.002368638,0.000377609,1,0.000217411,0.001212926,0.002288539,32.3819,71.44,7.76,25,0.001888,7,0,0,0,1
1,8,60,51.5208,0.000911969,0.000154863,5,0,6.88E-05,0.002202492,52.7874,101.3438,4.1016,21,0.00022369,5,0,0,1,1
4,4,120,111.6846,0.003642594,0.00030235,10,8.64E-05,0.000345543,0.002836328,20.2653,75.4518,6.3096,27,0.0022172,6,0,0,1,0
5,24,1000,191.538,0.00642942,0.00094189,8,2.05E-05,6.14E-05,0.004146361,30.0693,46.1037,7.1531,39,0.0015766,7,0,5.12E-05,0,1
5,4,275,76.2102,0.001918649,0.000500981,0,0.000138569,0.001001961,0.00344291,34.0621,63.6037,3.6594,23,0.00058625,8,0,0.00024516,1,0
4,24,800,119.1048,0.006369993,0.000454294,3,2.96E-05,6.91E-05,0.004157778,39.2476,58.3373,3.8005,25,0.0012444,6,0,0,0,0
3,20,900,59.6868,0.001412232,0.00017507,5,1.17E-05,0.000151727,0.003793184,56.5062,73.8954,2.5662,27,0.0004085,7,0,0,1,0
3,4,400,64.104,0.001599409,0.000261442,0,7.69E-05,0.000522884,0.001768578,34.5965,89.3565,6.1304,19,0.0010919,6,0,1.54E-05,0,1
6,20,700,106.3542,0.002940799,0.00044914,7,0.000128326,0.000171101,0.00437377,27.7451,47.4328,4.0782,20,0.00088759,8,0.000459834,0.00037428,1,1
6,16,800,150.12,0.004980521,0.000320967,5,1.11E-05,0.000453781,0.00452674,27.4608,48.7139,4.9633,29,0.0012839,6,0,0,0,1
3,16,200,65.6376,0.000711084,0.000172384,6,5.39E-05,0.000140062,0.003393811,49.0064,77.6762,3.4698,25,0.00052793,6,0,0,1,0
4,8,250,62.085,0.000769523,5.27E-05,0,2.11E-05,2.11E-05,0.003657868,37.341,75.6311,3.098,26,0.00081169,8,0.000368949,0.00011596,0,1
6,24,400,166.2996,0.005499936,0.000478255,5,0.000828976,0.001099987,0.004798495,28.8533,40.2791,5.2126,33,0.0015942,7,0,0,0,0
4,10,1200,108.7014,0.00739726,0.0004414,4,0,0.000258752,0.00348554,39.3333,67.4236,3.8166,20,0.0010046,6,0,0,1,1
5,20,750,116.6394,0.002037348,0.000302692,6,0.000314334,0.001210767,0.003539164,42.2706,61.75,5.5329,34,0.0012573,8,2.33E-05,0,1,0
1,2,200,44.8266,0.000116773,9.34E-05,3,2.34E-05,0.000490448,0.002136952,58.2418,94.7541,4.0437,21,0.00072399,7,0,4.67E-05,1,1
2,8,200,78.831,1.06E-05,7.40E-05,2,0,7.40E-05,0.002938938,48.5921,82.0719,5.1871,29,0.00085631,7,0,0,1,1
1,20,300,60.0696,0.000927571,0.000313545,0,2.61E-05,0.000274352,0.002769649,51.8104,76.1698,3.9717,23,0.00045725,7,0.000143708,0.00016984,1,0
3,4,500,62.0796,0.001917775,0.000299652,1,0,8.99E-05,0.001797914,70.8475,85.8667,5.75,16,0.00083903,3,0,0,0,0
4,10,360,89.6916,0.003109576,0.000608753,2,0,0.000493583,0.003603159,31.3211,59.9269,4.3242,19,0.0012669,6,0.000148075,0.00082264,1,0
4,16,800,101.9682,0.001436314,0.000271003,2,0,8.81E-05,0.003340108,51.3415,58.9128,5.4037,23,0.0014024,9,0.000426829,0.0010095,1,1
2,6,500,69.9852,0.001004133,6.64E-05,4,5.39E-05,0.000556007,0.00264311,82.3711,75.9309,4.5856,29,0.0002946,8,0,5.81E-05,0,1
3,20,700,55.029,0.002012122,0.000236241,2,1.63E-05,0.000162925,0.00331552,72.8571,80.4226,2.543,23,0.00074945,8,0,1.63E-05,1,1
3,6,50,139.575,0.003514539,0.000670038,8,0.000126422,0.000189633,0.004854614,24.2507,48.6146,4.7109,26,0.0018205,8,0,2.53E-05,1,0
2,8,250,54.2406,0.002683339,0.000381388,2,0,4.09E-05,0.002615234,68.0628,99.8333,2.9323,13,0.00044949,4,0,0,0,1
4,12,548,104.1408,0.003340156,0.000383763,1,2.84E-05,0.000838592,0.003667065,41.3385,61.9845,4.4341,16,0.0012792,4,0,0,1,1
5,10,1000,60.6252,0.001974484,0.0003505,5,0.000186933,7.01E-05,0.0032947,52.0285,68.0426,3.195,23,0.00092298,5,0,0,1,0
6,10,700,187.1844,0.004445096,0.000659437,2,0,0.000195389,0.004322978,29.881,45.2542,7.0621,26,0.0024912,6,0.000280871,0.00032972,0,0
6,50,800,173.5944,0.010792329,0.000630348,4,3.82E-05,7.64E-05,0.004889976,33.1451,41.875,4.25,16,0.00089777,4,0,0,1,1
3,42,1000,128.6142,0.00389175,0.000568794,3,0.000179619,0.000179619,0.002754161,24.7033,55.6087,7.3804,16,0.00056879,4,0,2.99E-05,0,0
5,10,730,133.7118,0.005154322,0.000799279,10,1.02E-05,0,0.004447268,30.8176,47.4562,4.5461,24,0.0007173,8,0.000204943,0.00056359,0,0
3,6,500,101.3286,0.001544502,0.000129539,5,0.000149468,0.000548049,0.002859819,45.1329,74.007,6.223,23,0.00053808,7,0,0,1,1
4,10,170,82.8816,0.001478707,0.000276025,5,0.000177445,5.91E-05,0.00352918,33.1236,66.7263,4.1508,16,0.0006112,4,0,0,0,0
1,20,100,56.5278,0.001264843,0.000283944,2,0.000180692,0.000490449,0.002168302,58.8434,94.1429,4.4048,12,0.00082602,4,0,7.74E-05,0,0
4,2,300,57.6762,0.001373411,0.000353163,2,0,0.000313923,0.002432899,42.2295,96.6452,4.0968,12,0.0011772,3,0,0,1,1
3,12,100,77.7006,0.002020562,0.000148571,0,0.000207999,2.97E-05,0.00411541,42.7536,62.0505,3.0939,21,0.00053485,7,0,0,1,1
4,16,200,61.3074,0.001069092,0.000334896,4,0.000167448,0.000154568,0.002885259,53.3274,79.8214,3.692,19,0.0010433,6,0,7.73E-05,1,0
6,42,1000,139.9986,0.003725865,0.000622831,6,0.000289172,0.001056589,0.004682356,26.3714,43.2589,4.8124,32,0.0011456,8,0,0.00063395,1,1
5,12,350,65.2284,0.000979636,0.000208775,3,0,9.64E-05,0.003227982,38.48,66.8259,3.5721,20,0.00086722,7,0,0.00022483,0,1
2,8,250,71.3928,0.000481245,4.01E-05,3,0,0.000106943,0.00207871,82.4774,90.3023,6.2701,25,0.00042777,3,0,0,0,0
5,10,900,153.9948,0.00813413,0.000549086,8,5.11E-05,6.38E-05,0.003715906,45.531,50.5567,5.9897,29,0.0018643,9,0.000191542,0.00028093,1,1
4,8,600,93.1122,0.001887355,0.000422172,6,4.97E-05,0.000173835,0.002706864,42.6296,72.5872,5.7064,18,0.0010927,5,0,0,1,1
1,10,100,78.1968,0.000409165,4.87E-05,4,0.000185099,0.000155873,0.002571896,51.27,71.3485,5.5795,14,0.00038968,7,3.90E-05,9.74E-06,1,1
1,8,350,66.5358,1.34E-05,2.67E-05,2,2.01E-05,0.00045457,0.001611049,55.15,97.9917,8.1494,27,0.0010228,7,0,6.68E-06,1,1
1,10,50,38.3322,0.000508373,0.000318979,1,0,4.98E-05,0.001973684,60.3452,113.4141,3.4949,22,0.00025917,5,0,0,1,0
4,6,898,173.5266,0.010021322,0.000248756,5,3.55E-05,0.000390903,0.003518124,34.7347,44.404,6.4646,11,0.0022388,3,0,0,1,1
5,10,600,161.2872,0.007164779,0.000744686,8,0.000203096,0.000146681,0.006205714,34.1931,41.3527,3.3673,32,0.001354,6,0.000282078,0.00022566,1,1
2,10,150,63.261,0.003416301,0.000352476,5,0,4.07E-05,0.002874031,72.2844,95.8491,3.0708,19,0.00073206,5,0,0,1,0
5,4,800,107.1588,0.000892386,0.000155198,7,0.000124158,0.000558711,0.003018593,26.0412,60.1131,6.3753,31,0.00099326,7,0.000139678,5.43E-05,0,0
3,14,200,57.9306,0.001056785,0.000410972,0,0,0.000199615,0.002653703,57.5467,78.9912,4.0841,10,0.0008102,8,0.000305293,0.00019961,1,0
1,10,500,43.6686,0.000212804,0.000123202,6,0,0.000100802,0.00208324,48.8,104.6237,4.0108,20,0.00033601,6,0,0,1,1
2,20,750,50.9088,0.000814775,0.000237643,3,0,0.000509234,0.001799294,52.4615,77.9623,5.0377,11,0.00091662,4,0,3.39E-05,0,1
4,56,1500,131.3826,0.005717841,0.000399953,4,0,0.000103691,0.003421817,27.9652,56.329,5.5628,17,0.00094804,6,8.89E-05,1.48E-05,0,0
4,6,400,113.2158,0.00171615,0.000211349,3,3.38E-05,0.000194441,0.004040985,45.5094,55.0962,4.7343,30,0.00081158,7,0,1.69E-05,0,1
4,6,500,71.5008,0.000629866,0.000212314,2,6.37E-05,0.000325549,0.003581033,40.5624,64.0949,3.6719,43,0.00062279,10,4.25E-05,0.00014862,1,1
5,24,500,131.898,0.008641428,0.000348189,4,0,0.000981261,0.001835908,25.4035,85.5172,8.8621,10,0.00085465,4,0,0,1,0
5,8,730,130.6962,0.001626107,0.000238309,3,0.000126164,0.000266345,0.003560615,32.5534,50.189,6.5394,28,0.0019485,6,0,1.40E-05,1,1
4,36,1170,115.0944,0.004732128,0.000242944,5,0,0.000179567,0.004045547,44.2932,62.9452,4.2507,23,0.00089784,7,0,0,0,0
6,70,600,95.0328,0.00319479,0.000462269,2,0.000231134,0.00019518,0.003713558,47.1302,59.1646,4.1245,37,0.00069854,10,0.000231134,0.00039036,0,0
4,10,600,125.3988,0.00458907,0.000495411,5,0.000169483,0.000580152,0.003559136,46.9725,60.8352,5.7198,43,0.00083438,10,0.00018252,0.00044978,1,1
5,24,1000,175.446,0.015823438,0.000619515,1,0,7.74E-05,0.003510583,35.0815,56.9412,4.9338,15,0.00087765,3,0,0.00028394,1,0
4,10,200,79.827,0.001114449,0.000181704,3,0,9.69E-05,0.003476597,56.1399,69.3659,4.0592,22,0.0013204,6,0,0,1,1
1,10,750,31.5294,0.000149548,7.04E-05,6,0,7.92E-05,0.001935325,76.895,111.1818,3.0227,17,0.00038706,7,0,0,0,1
3,20,800,90.2346,0.002425472,0.000382196,3,1.47E-05,0.000220497,0.004086553,32.6354,54.9353,3.5935,25,0.00066149,4,0,0.0002205,0,0
5,16,300,99.1626,0.003474085,0.000523125,4,9.39E-05,0.000120721,0.003675287,39.8974,65.8978,4.1423,20,0.00080481,6,0,0,0,1
4,12,750,71.3442,0.001637834,0.000281503,1,0,0,0.001714607,75.4545,114.6269,7.1194,19,0.0019705,5,0,0,0,1
6,28,400,114.2724,0.003175715,0.000655486,5,0.000214728,0.000508567,0.003526061,34.7138,62.5897,5.3878,23,0.0019552,9,0.000463361,0.00040685,0,1
6,30,1500,196.3764,0.005917389,0.00094111,5,9.02E-05,0.000154703,0.005169658,22.77,38.6135,5.7182,17,0.0012763,7,0,0.00043833,1,0
4,24,300,111.3066,0.004308975,0.000476569,2,0,0.000138999,0.002462272,55.8699,57.4194,6.8548,14,0.00059571,5,0,0,1,1
4,6,400,58.7016,0.00018315,0.000130822,3,0,0.000287807,0.003296703,56.64,68.9524,3.2063,11,0.0010204,4,0,0,0,1
2,2,70,47.4726,0.000148177,4.94E-05,2,0,0.000740887,0.002247358,60.4889,111.0769,4.044,12,0.00044453,4,0,0,1,0
5,10,1200,121.2348,0.002305679,0.000332259,5,5.03E-05,0.000151027,0.005879984,31.1218,44.1164,3.375,24,0.0010773,6,0.000110753,1.01E-05,1,1
5,20,450,176.793,0.007109361,0.000616245,4,1.50E-05,0.000150304,0.004238562,21.1388,37.2766,6.5142,22,0.00067637,4,0,0,0,0
6,42,730,115.1928,0.002699425,0.000635734,5,5.87E-05,0.000244513,0.004068698,33.6096,48.4808,4.726,28,0.000802,11,7.82E-05,0.00029342,1,0
1,8,60,76.308,0.001377818,0.000113869,5,0,0.000421316,0.002721476,49.7647,73.4059,4.8954,22,0.0012298,7,0.000227739,0.00010248,1,0
4,28,1000,121.9068,0.005743189,0.00052394,5,0.000322425,4.03E-05,0.003157075,74.7463,61.166,5.366,42,0.00053737,13,0.000141061,0.0001948,1,0
3,28,500,76.083,0.002271022,0.00044433,4,0,0.000227102,0.002596864,44.9313,75.1027,4.7376,19,0.0004937,7,0,0.00012836,1,0
4,6,150,71.274,2.83E-05,4.25E-05,2,4.25E-05,0.000453592,0.003132619,33.1636,69.1041,4.2715,20,0.00049612,4,0,0,0,0
3,16,500,76.944,0.000662475,0.000233815,1,2.60E-05,2.60E-05,0.003507222,32.7435,57.0074,3.9556,17,0.00054557,4,0,0,1,1
6,14,1260,161.4576,0.002688172,0.000384025,2,8.35E-05,0.000300541,0.005259467,27.8726,32.8254,4.8286,21,0.0021706,5,0,0,1,0
3,14,730,70.0308,0,3.36E-05,1,0,0.000302786,0.001850357,62.2222,86.7636,6.9273,12,0.00043736,4,0,0,0,0
3,6,220,58.4388,0.001091862,0.000200175,4,0.000109186,0.000254768,0.002711457,34.7297,71.5436,3.7852,13,0.0008007,5,0,0.00021837,1,0
2,12,500,49.4712,0.00018801,0.000134293,1,0,5.37E-05,0.002497851,34.087,69.0753,3.6667,9,0.00080576,3,0,0,1,0
5,10,600,103.863,0.00306755,0.000626247,1,4.25E-05,0.000329045,0.004012228,26.8647,57.7672,4.1614,23,0.00090222,6,0,0.0002229,1,1
1,12,600,83.01,0.00040292,2.37E-05,0,0,0.000355518,0.003033751,40.5039,72,5.0547,13,0.00061623,4,0,2.37E-05,1,0
6,12,300,151.2702,0.003341067,0.000394432,6,0,0.00037123,0.003770302,34.284,50.0431,6.8923,21,0.0011021,6,0.000603248,0.0016241,1,0
1,24,500,61.971,0.000137906,0.000114921,4,0,0.00032178,0.002666176,54.5043,68.2069,4.4052,13,0.00055162,5,0,9.19E-05,1,0
3,10,90,43.3578,0.000244725,0.00016315,3,5.44E-05,0.000312704,0.002950294,62.7593,88.7373,2.7327,15,0.00067979,8,0,0,0,1
4,10,200,134.0598,0.006845238,0.000334821,4,3.72E-05,0.001004464,0.002864583,34.7895,67.6883,6.4286,13,0.00078125,5,0,0,1,0
6,20,800,141.6246,0.004530772,0.000492931,5,0.000178294,0.000178294,0.004174183,16.2922,46.9347,5.7312,27,0.001269,9,0.000241222,0.00037756,1,1
4,28,800,175.8858,0.007265614,0.000372596,6,0,0.001909552,0.004168413,29.6583,54.2793,6.0866,29,0.0011178,7,0,0,1,0
3,20,550,121.3596,0.005116884,0.000382809,3,1.28E-05,0.00039557,0.003789812,59.3649,61.8721,4.7172,26,0.0010463,8,0,2.55E-05,0,1
6,8,100,115.0548,0.00233601,0.000622153,3,1.17E-05,0.000117387,0.003427713,45.7869,56.2466,5.726,27,0.00091562,7,0.000305207,0.00023477,1,0
3,42,30,95.6886,0.003645693,0.000540103,10,0,0.000303808,0.001620308,33.1064,110.3333,8.0833,7,0.0007764,4,0,0,0,0
2,8,150,38.8008,1.81E-05,9.07E-05,3,0,0,0.002647614,86.2345,81.1507,2.8767,18,0.00090672,6,0,0.00010881,1,0
4,8,250,116.2284,0.004785418,0.000121922,4,0,9.14E-05,0.001767862,56.1404,76.4828,9.7241,10,0.00060961,3,0,0,1,1
4,4,180,97.179,0.002191259,0.00042314,2,0.000151121,0.000105785,0.003007314,29.4747,65.2261,5.5477,25,0.0018135,6,0,0,0,1
1,16,650,33.8424,0.000359913,0.000127711,0,0,6.97E-05,0.001764733,72.4503,125.8421,3.5395,19,0.00052245,7,0,2.32E-05,1,1
4,10,700,108.8166,0.001604913,0.000366476,4,1.26E-05,0.000151645,0.00319719,48.8571,58.4506,5.9328,22,0.00077086,6,0.000113734,0.0001011,0,1
4,18,800,110.7204,0.002386488,0.000300875,7,6.84E-06,0.000191466,0.004034464,37.9898,54.5898,4.7932,33,0.00085476,9,0.000369256,0.0011761,0,1
3,12,600,107.3178,7.32E-06,1.46E-05,2,7.32E-06,0.000366075,0.003550928,32.0331,59.0268,5.4825,31,0.0012007,7,0,0,1,0
3,16,730,94.1658,0.000752432,0.000174984,3,3.50E-05,0.00022748,0.003919647,45.5426,63.0357,4.2545,22,0.0011899,7,1.75E-05,3.50E-05,0,0
4,10,500,73.2666,0.001360269,0.000115768,3,2.89E-05,0.000231535,0.002517944,70,81.2874,4.908,17,0.00072355,3,0,0,0,1
6,8,800,186.1506,0.013558355,0.000940525,9,4.23E-05,0.000105677,0.005167604,28.2377,38.6912,4.045,27,0.00075031,8,0,0,0,1
4,10,200,105.3642,0.003142789,0.000189753,3,0,7.12E-05,0.003593454,30.7682,57.5314,4.7096,24,0.00091319,6,0,0,0,1
6,28,800,65.373,0.000566228,0.000398457,0,8.39E-05,0.0001468,0.002474625,54.9402,70.1356,4.7542,14,0.00050331,4,0,0.00020971,1,1
2,20,1148,80.0532,0.000921301,0.000204733,2,0.000235444,4.09E-05,0.002927688,61.1228,76.2517,4.9231,27,0.0010851,6,6.14E-05,2.05E-05,1,1
3,14,800,77.6472,0.001937188,0.000381567,2,0,0.000410919,0.001673026,56.1062,88,8.0439,19,0.0015263,7,0.000234811,5.87E-05,1,1
4,20,700,109.6242,0.001768526,0.000333411,1,4.35E-05,0.000855271,0.003479068,31.2134,65.4833,5.4833,15,0.0024064,7,0,1.45E-05,0,1
6,16,200,167.2536,0.011675701,0.000640377,5,0.000357419,0.000327635,0.003752904,25.8008,60.8095,5.3889,20,0.0018913,6,0.000282957,0.00014892,0,1
3,10,500,127.4898,0.004203468,0.000343474,7,0,0.000310762,0.003173046,34.5285,56.3918,6.2629,20,0.00099771,7,0.000130847,6.54E-05,0,1
2,20,600,98.4516,0.002010198,9.81E-05,1,0,9.81E-05,0.003052069,39.3387,66.1365,5.5221,24,0.0013115,6,0,0,1,0
3,24,105,60.4554,0.000951544,0.000229683,2,1.97E-05,0.000150935,0.002454326,43.9357,89.0267,4.5829,23,0.00036093,7,0,0,0,1
6,14,700,122.034,0.003597886,0.000377483,8,0.000165149,0.000141556,0.004057944,35.4052,56.2442,4.8517,32,0.0015571,7,0,0,0,0
2,4,120,88.0692,0.00093664,0.000118562,1,1.19E-05,0.000331974,0.003296026,26.8303,63.8417,4.8597,21,0.00072323,7,0,0,0,0
3,12,320,102.1146,0.001111565,0.000204426,4,2.56E-05,0.000153319,0.00332192,40.417,70,5.4154,24,0.00068994,6,0,0,1,0
4,4,750,107.8302,0.001319742,0.000159279,3,0,0.000136525,0.002958041,47.4109,76.5231,6.6154,14,0.0014563,5,0,0,0,1
5,10,120,144.9648,0.002708248,0.00020517,5,8.21E-05,0.000102585,0.005354945,36.5692,48.3985,4.1992,23,0.00075913,5,0,0,0,0
4,24,500,93.426,0.002122363,0.000151597,2,2.39E-05,0.000103725,0.003159608,54.7241,67.7071,4.9318,27,0.0005266,7,0,0,1,0
5,12,240,67.2102,0.000544767,0.000496699,4,3.20E-05,0.000112158,0.002579632,33,86.8323,4.6522,13,0.00062488,3,0,0,0,1
1,16,420,40.1292,0.000188987,0.000130837,4,2.18E-05,2.18E-05,0.001613654,129.9729,130.2523,4.7342,22,0.00027621,7,0.000181718,5.09E-05,1,0
2,6,100,73.5396,0.000153669,1.92E-05,1,5.76E-05,0.000249712,0.002669996,62.8406,65.036,5.1583,15,0.00071072,6,0,9.60E-05,1,1
2,14,230,64.9608,0,0,0,0,0.000110239,0.002623688,32.7797,68.437,4.7479,14,0.00063939,4,0,0,0,0
2,24,75,72.2862,0.001426364,0.000118864,0,2.97E-05,0.000178296,0.001515512,77.52,107.5294,8,19,0.00065375,5,0,0,1,0
5,28,500,144.5394,0.006255604,0.000630464,9,4.20E-05,0.000350258,0.004679444,34.7106,45.1976,4.6826,29,0.00098072,11,0.000210155,0.00030122,0,0
2,10,730,66.3108,0.002580317,0.000327082,1,0,0.000963076,0.002616659,57.5385,79.5833,3.9097,15,0.00074502,5,0,0,1,1
3,10,320,121.5924,0.002979177,0.000454717,0,0,0.000250878,0.003104616,31.2487,65.1717,6.6364,15,0.0018345,7,4.70E-05,0,0,1
3,20,750,59.454,0.000596252,6.81E-05,0,8.52E-05,0.00044293,0.002333901,51.4412,95.2117,4.562,14,0.00045997,4,0,0,1,1
4,6,300,68.0904,0.002106302,0.000445332,7,8.43E-05,0.00012036,0.003454335,58.5874,77.1568,3.0697,14,0.00099899,5,0,0,1,1
6,112,1500,139.7598,0.005747906,0.000368331,4,0.000213244,0.000155087,0.005011244,24.6822,41.8956,4.1489,28,0.00075605,5,0,0,0,1
1,10,100,30.1632,0.000427298,0.000122085,3,0,0.000152607,0.001526065,113.0612,108.72,3.7,9,0.00051886,4,0,3.05E-05,0,1
5,56,500,163.9902,0.000521268,5.21E-05,1,0.00015638,0.001172852,0.002241451,16.3294,55.4884,13.3953,12,0.00072977,5,0,0,1,0
2,6,40,58.515,0.000835282,8.35E-05,2,0.000111371,5.57E-05,0.001781936,88.9524,121.5,5.6875,11,0.00041764,2,0,0,1,0
2,6,40,64.0362,0.000485284,0.000169285,4,7.90E-05,0.000428855,0.001895991,34.5389,94.0714,6.4643,21,0.000948,9,1.13E-05,4.51E-05,1,1
5,16,600,124.8372,0.004772394,0.000587372,2,3.67E-05,0.000330397,0.003781204,34.6753,47.3528,4.9191,17,0.0011258,8,0.000195791,0.00022026,0,0
4,28,800,110.4102,0.002186155,0.000240363,6,0,0.000434942,0.00258676,69.4578,64.6549,7.3142,26,0.0016711,7,0.000354821,0.00041205,1,1
3,6,50,80.1372,0.00164729,0.000603719,2,0,0.00030186,0.002923724,32.6627,67.6696,4.826,16,0.00070721,7,0.000439852,0.00022424,0,0
5,12,500,167.6562,0.009617149,0.000336371,8,0,0.000214054,0.004128188,38.3941,53.0667,5.4889,21,0.0018806,7,0.000183475,0.00032108,1,1
6,28,1000,208.9488,0.007894737,0.000196921,2,6.27E-05,0.000196921,0.006426781,13.9582,29.2089,4.6825,24,0.00080559,6,0,0,0,1
3,28,800,123.489,0.001273307,0.000210373,1,5.54E-05,0.000265734,0.002900926,47.8621,75.771,7.2099,19,0.0012401,6,0,0,1,1
1,10,700,66.102,0.000253485,0.000144849,1,9.05E-06,0.000235379,0.002435271,69.8806,95.1524,5.1784,14,0.00089625,8,6.34E-05,0.00023538,0,0
5,20,1100,147.7992,0.004170486,0.000565231,2,9.17E-05,7.64E-05,0.003926062,41.5,48.2957,5.8872,14,0.00064161,7,0,0,0,1
6,6,1000,178.2318,0.005474816,0.000530891,10,9.95E-05,0.00096224,0.005441635,21.4434,37.4146,4.8689,30,0.0019577,7,0.000149313,8.30E-05,1,0
