A1_1,A1_2,A1_3,A2,A3_0,A3_1,A3_2,A3_3,A4_0,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A4_8,A4_9,A5,A6_1,A6_2,A6_3,A6_4,A7_1,A7_2,A7_3,A7_4,A8,A9_1,A9_2,A9_3,A9_4,A10_1,A10_2,A11,A12_1,A12_2,A12_3,A14_1,A14_2,A15_1,A15_2,A16,A17_1,A17_2,A17_3,A18,A19,A20,A21,A13
0,1,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1050,1,0,0,0,1,0,0,0,4,0,0,1,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,2,1,0,1
0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1047,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,4,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0
0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6314,1,0,0,0,1,0,0,0,4,0,0,1,0,0,1,2,0,0,0,1,0,0,1,2,0,0,0,1,2,1,0,1
0,1,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3496,0,0,0,1,0,0,1,0,4,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,0,1,2,2,1,0,1
0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3609,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1
1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4843,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,4,0,1,0,0,0,1,0,2,0,0,1,1,2,1,1,0
0,0,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3017,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0
0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4139,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,3,0,1,0,0,0,0,1,2,0,1,0,1,2,1,0,1
0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5742,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0,2,0,0,1,0,0,0,1,2,0,0,1,1,2,1,0,1
0,0,0,60,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10366,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,4,0,1,0,0,0,0,1,1,0,0,0,1,2,1,0,0
0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2080,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2580,0,0,1,0,0,1,0,0,4,0,0,1,0,1,0,2,1,0,0,1,0,0,1,1,0,1,0,2,1,1,1,0
0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4530,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,4,0,0,1,0,0,1,0,1,0,0,0,1,2,1,0,1
0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5150,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,1
0,1,0,72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5595,0,1,0,0,0,0,1,0,2,0,0,0,1,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1
1,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2384,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1453,1,0,0,0,0,1,0,0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1538,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2279,0,0,0,0,0,0,1,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,1
0,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1478,1,0,0,0,0,0,1,0,4,0,0,0,1,1,0,3,1,0,0,1,0,0,1,2,0,0,1,1,1,1,0,1
0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5103,1,0,0,0,0,1,0,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,0,3,0,0,1,1,2,1,0,0
0,1,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9857,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,3,0,1,0,0,0,0,1,2,0,1,0,2,2,1,0,1
0,0,0,60,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6527,0,0,0,0,0,0,1,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,1
0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1347,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,2,0,1,0,0,0,0,1,2,0,0,1,1,2,1,0,1
0,1,0,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2862,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2753,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,4,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,1
1,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3651,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,3,0,1,0,0,0,0,1,1,0,0,1,2,1,1,0,1
1,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,975,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,3,0,1,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,1,0,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2631,0,1,0,0,0,0,1,0,3,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1
0,1,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2896,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4716,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,1,0,0,0,0,0,1,2,0,1,0,2,1,1,0,0
0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2284,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,1
0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1236,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,4,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
0,1,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1103,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,3,1,0,0,0,0,0,1,2,0,0,1,1,1,2,0,1
0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,926,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1
0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1800,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,2,0,0,1,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,1,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1905,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,0,0,1,0,1,0,0,0,1,2,1,0,0
0,0,0,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1123,0,0,1,0,0,0,1,0,4,0,1,0,0,1,0,4,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1
1,0,0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6331,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,2,0,0,1,1,2,1,1,0
0,0,1,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1377,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0
0,1,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2503,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,2,0,1,0,0,1,0,1,2,0,0,1,1,1,1,0,0
0,1,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2528,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,2,2,1,0,1
0,0,0,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5324,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
0,1,0,48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6560,0,1,0,0,0,0,0,1,3,0,0,1,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1
0,1,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2969,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,3,0,1,0,0,0,1,0,2,0,0,1,1,1,1,1,1
0,1,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1206,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,4,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
0,1,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2118,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,1,0,0,0,0,0,1,1,0,1,0,2,1,1,0,1
0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,629,0,0,1,0,0,0,0,0,4,0,0,1,0,1,0,3,0,1,0,1,0,0,1,2,0,0,0,1,2,1,0,1
1,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1198,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
0,0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2476,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,1,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0
1,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1138,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,4,1,0,0,0,0,0,1,2,0,1,0,1,1,1,0,1
0,1,0,60,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14027,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,2,1,1,1
0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7596,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,0,0,1,0,0,0,1,2,0,0,1,1,1,1,0,0
0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3077,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,2,0,0,1,0,0,0,1,2,0,0,1,2,2,1,0,0
0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1505,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1
0,0,1,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3148,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,2,0,0,1,0,0,0,1,2,0,0,1,1,2,1,0,1
0,1,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6148,0,1,0,0,0,0,0,0,3,0,0,0,1,1,0,4,0,0,1,1,0,0,1,2,0,0,1,1,2,1,0,1
0,0,1,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1337,1,0,0,0,0,1,0,0,4,0,0,1,0,1,0,2,0,0,1,0,0,0,1,2,0,0,0,1,2,1,1,1
0,1,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,433,0,0,0,1,0,1,0,0,4,0,1,0,0,1,0,2,0,1,0,1,0,1,0,1,0,0,1,2,1,1,1,1
1,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1228,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1
0,1,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,790,0,0,1,0,0,0,1,0,4,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
0,0,0,27,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2570,1,0,0,0,0,0,1,0,3,0,1,0,0,1,0,3,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,250,0,0,0,1,0,0,1,0,2,0,1,0,0,1,0,2,1,0,0,1,0,0,1,2,0,1,0,1,1,1,0,0
0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1316,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,2,0,1,0,0,0,0,1,2,0,1,0,1,1,1,0,0
1,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1882,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,4,0,0,1,1,0,1,0,2,0,0,1,1,1,1,1,1
0,1,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6416,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1275,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,4,1,0,0,0,0,0,1,2,0,0,1,1,2,1,0,1
0,1,0,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6403,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
1,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1987,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,4,1,0,0,0,0,1,0,1,0,1,0,2,1,1,1,1
0,1,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,760,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
0,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2603,0,0,0,1,0,0,1,0,2,0,1,0,0,1,0,4,0,0,1,0,0,1,0,1,0,0,1,1,2,1,0,1
0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3380,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,2,1,1,0,1
0,1,0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3990,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,2,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1
0,1,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11560,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,4,0,0,1,0,0,1,0,2,0,0,0,1,1,1,1,1
1,0,0,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4380,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,4,0,0,1,0,0,0,1,1,0,1,0,2,2,1,0,1
0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6761,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,2,2,1,0,0
0,1,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4280,0,1,0,0,0,0,1,0,4,0,1,0,0,1,0,4,0,0,1,0,0,1,0,2,0,1,0,1,1,1,1,1
1,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2325,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0,3,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1
0,1,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1048,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,4,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1
0,0,0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3160,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,3,0,1,0,0,0,0,1,1,0,0,1,1,2,1,0,0
1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2483,0,0,1,0,0,0,1,0,4,0,0,1,0,1,0,4,1,0,0,0,1,0,1,1,0,0,1,1,2,1,0,1
1,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14179,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,4,0,1,0,0,0,0,1,2,0,0,0,1,2,1,0,1
1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1797,1,0,0,0,0,1,0,0,3,0,0,1,0,1,0,1,0,1,0,1,0,0,1,2,0,1,0,1,1,1,0,1
1,0,0,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2511,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,4,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1
1,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1274,1,0,0,0,0,1,0,0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1
0,0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5248,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,3,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3029,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
1,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,428,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,2,1,0,0
1,0,0,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,976,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1
0,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,841,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,4,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1
0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5771,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,2,0,0,1,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1555,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,2,0,0,1,2,1,1,1,0
1,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1285,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1299,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,3,1,0,0,2,1,2,0,0
0,0,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1271,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,4,0,0,0,0,0,0,0,2,0,0,1,1,2,1,1,1
0,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1393,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,1,2,1,0,1
1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,691,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,3,0,1,0,0,0,0,1,2,0,0,1,1,1,1,1,1
0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5045,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,0
1,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2124,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,4,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,1
1,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2214,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,3,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1
0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12680,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1
0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2463,0,1,0,0,0,0,0,1,4,0,0,0,1,1,0,3,0,1,0,0,0,0,1,2,0,0,1,1,2,1,0,1
0,1,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1155,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,1,0,0,1,0,0,1,2,0,1,0,1,1,1,0,0
1,0,0,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3108,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,4,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1
0,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2901,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1
0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3617,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,0,0,1,0,0,1,0,3,0,0,1,1,2,1,0,1
0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1655,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,4,1,0,0,0,0,0,1,2,0,1,0,1,2,1,0,0
1,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2812,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,4,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1
1,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8065,1,0,0,0,0,0,1,0,3,0,1,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0,0,1,2,1,1,1
0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3275,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,0,0,1,0,0,0,1,1,0,0,0,1,2,1,0,1
0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2223,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,1,0,1,0,0,1,2,0,0,1,1,1,1,0,0
0,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1480,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,4,0,0,0,1,0,0,0,3,1,0,0,1,1,1,0,0
1,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1371,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,4,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3535,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,4,0,0,1,0,0,0,1,2,0,0,1,1,2,1,0,1
1,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3509,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5711,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,2,0,0,1,0,0,0,1,2,0,0,0,1,2,1,0,1
0,1,0,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3872,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,0
0,1,0,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4933,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,1,0,0,0,0,0,1,2,0,0,1,1,1,1,1,1
0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1940,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,4,1,0,0,0,0,0,1,1,0,0,1,1,2,1,0,0
0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1410,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,1,0,0,0,0,0,1,1,0,1,0,1,2,1,0,1
0,1,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,836,0,1,0,0,0,1,0,0,4,0,1,0,0,1,0,2,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1
0,1,0,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6468,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,4,1,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0
0,1,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1941,0,0,0,1,0,0,1,0,4,0,0,1,0,1,0,2,0,1,0,0,0,0,1,1,0,1,0,1,2,1,0,1
0,0,0,22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2675,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0
0,0,0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2751,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,3,0,0,1,0,0,0,1,2,0,0,1,2,2,1,0,1
0,1,0,48,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6224,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
1,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5998,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,3,0,0,0,1,0,0,1,1,0,0,1,1,2,1,1,1
0,1,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1188,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,4,0,1,0,0,0,0,1,1,0,0,1,2,1,1,1,1
0,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6313,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,4,0,0,1,0,0,0,1,1,0,0,0,2,2,1,0,0
0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1221,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,1,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2892,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3062,0,0,1,0,0,0,0,0,4,0,0,1,0,1,0,3,0,0,0,0,0,1,0,1,0,0,1,1,2,1,0,1
0,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2301,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,4,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1
