"age","agesq","priors_count","sexbin","chargebin","jailtime","is_recid","racebin"
74,5476,0,0,0,0,0,0
41,1681,5,1,0,1,1,0
30,900,1,1,0,2,0,1
33,1089,3,0,1,2,1,0
24,576,2,1,0,0,0,0
29,841,0,0,0,0,0,0
42,1764,0,0,1,2,1,0
30,900,1,0,1,0,0,0
33,1089,0,1,1,45,0,1
21,441,2,1,1,8,1,1
41,1681,9,0,0,1,1,0
28,784,5,0,0,2,0,1
52,2704,3,0,1,0,0,1
25,625,0,1,1,90,1,1
27,729,0,0,0,1,1,1
35,1225,0,1,1,1,0,0
40,1600,2,1,0,1,1,1
24,576,2,1,0,24,1,1
24,576,10,1,1,0,1,1
50,2500,1,1,1,9,0,0
21,441,1,1,1,1,1,1
24,576,2,1,1,1,1,1
29,841,3,1,0,1,0,1
25,625,0,0,0,1,0,0
38,1444,0,1,1,1,1,1
46,2116,1,1,1,11,0,0
33,1089,9,1,0,15,1,1
39,1521,3,0,1,1,1,1
35,1225,4,1,1,11,0,1
49,2401,12,1,1,3,1,0
27,729,0,1,0,2,0,0
22,484,2,1,1,1,0,1
29,841,0,0,1,1,1,1
31,961,0,1,0,2,0,1
65,4225,0,0,1,1,0,0
24,576,6,1,1,7,0,0
46,2116,0,1,0,1,0,1
20,400,0,1,1,0,1,1
29,841,16,1,1,33,1,1
29,841,7,1,1,2,1,1
56,3136,3,0,1,1,0,0
21,441,0,1,1,1,0,1
40,1600,0,1,1,4,1,1
22,484,2,1,0,55,1,1
39,1521,0,1,0,1,0,0
22,484,1,1,1,0,1,1
36,1296,1,1,1,0,0,0
30,900,0,1,1,2,0,1
36,1296,0,1,0,2,0,1
32,1024,0,1,1,2,0,1
34,1156,5,0,1,26,1,1
52,2704,0,1,0,1,0,0
20,400,1,1,1,13,1,0
38,1444,5,1,0,6,0,1
46,2116,0,1,0,0,0,0
27,729,0,1,1,9,1,1
20,400,2,1,1,16,1,1
29,841,1,0,1,1,1,0
35,1225,7,0,1,2,1,1
37,1369,1,1,0,1,1,0
63,3969,0,1,1,1,0,0
27,729,1,1,1,1,1,1
27,729,0,1,1,3,0,1
24,576,2,1,0,0,1,1
25,625,4,1,1,33,1,0
27,729,0,1,0,1,0,1
48,2304,0,0,0,10,0,1
26,676,1,0,0,1,0,1
23,529,1,1,1,19,1,0
22,484,3,1,0,0,1,0
41,1681,0,1,1,4,0,1
21,441,0,1,1,1,0,1
39,1521,3,0,0,2,0,1
46,2116,0,1,0,1,0,0
36,1296,2,1,1,47,1,1
32,1024,0,1,0,1,0,0
38,1444,17,1,0,1,1,1
22,484,1,1,1,5,1,1
69,4761,0,1,0,3,1,0
26,676,2,1,1,1,0,1
27,729,1,0,0,16,1,1
22,484,2,1,1,1,1,1
43,1849,0,0,1,1,0,0
55,3025,0,0,0,1,0,0
20,400,1,1,1,2,0,1
22,484,1,1,0,1,1,1
33,1089,9,1,1,49,1,0
55,3025,7,1,1,0,0,0
22,484,1,1,1,2,0,1
55,3025,1,1,1,9,0,1
43,1849,0,0,1,1,1,0
21,441,0,1,1,7,1,1
23,529,0,1,1,1,0,1
28,784,1,0,0,1,0,0
39,1521,1,1,1,14,1,1
79,6241,1,1,0,1,0,0
48,2304,1,1,1,1,0,0
31,961,5,1,0,1,0,1
30,900,4,1,0,1,1,0
32,1024,5,1,1,1,1,1
56,3136,1,1,0,4,0,0
43,1849,2,1,0,2,0,1
27,729,21,1,1,35,1,1
41,1681,0,1,0,3,0,1
43,1849,3,1,0,1,1,1
33,1089,1,0,1,1,0,1
22,484,0,1,1,9,0,1
34,1156,3,1,1,1,0,1
36,1296,0,1,0,0,0,0
69,4761,0,1,1,1,0,0
32,1024,5,1,1,1,1,0
22,484,1,1,1,0,1,1
46,2116,0,1,1,79,0,0
34,1156,1,1,0,1,0,0
39,1521,0,1,0,1,0,1
25,625,6,1,0,2,1,1
63,3969,9,1,1,2,1,1
24,576,8,1,1,1,1,0
29,841,2,1,0,2,1,0
20,400,3,1,1,0,1,1
40,1600,0,0,0,3,0,0
30,900,7,1,1,0,1,1
50,2500,5,1,1,5,1,0
37,1369,4,1,0,75,1,1
34,1156,1,1,1,0,0,1
31,961,1,0,0,2,1,1
23,529,10,1,1,70,1,0
37,1369,2,1,1,5,1,0
26,676,2,1,1,1,0,0
34,1156,12,1,1,12,1,1
59,3481,2,1,0,1,1,0
37,1369,2,1,0,12,0,0
45,2025,1,1,1,5,1,0
22,484,1,1,1,36,0,1
24,576,3,1,1,35,1,1
25,625,5,1,1,37,0,1
24,576,6,1,1,1,1,1
20,400,1,1,0,1,1,1
32,1024,2,0,1,1,1,0
49,2401,3,1,1,1,1,1
31,961,11,1,1,1,1,0
58,3364,7,1,1,186,1,0
26,676,11,1,1,1,1,1
20,400,1,1,1,3,0,1
51,2601,1,1,0,2,1,0
30,900,2,1,0,18,0,1
26,676,2,1,1,33,0,1
26,676,0,0,1,1,0,0
26,676,5,1,1,3,0,1
20,400,0,1,1,1,0,0
28,784,0,1,1,15,1,1
23,529,1,1,0,1,1,1
21,441,0,0,0,1,0,1
30,900,0,1,1,2,0,0
21,441,2,1,1,0,1,0
20,400,1,1,1,40,1,0
24,576,5,1,1,19,1,0
35,1225,22,1,1,2,1,1
50,2500,2,1,1,9,1,0
25,625,5,1,0,2,0,1
31,961,12,1,0,40,1,1
26,676,0,1,1,1,0,1
22,484,0,1,1,1,0,1
29,841,0,1,1,0,0,1
52,2704,1,1,1,1,0,0
21,441,0,1,1,1,1,1
21,441,1,1,1,0,0,0
20,400,0,0,1,2,1,0
30,900,1,1,1,1,1,0
33,1089,3,0,0,5,1,1
24,576,3,1,1,93,0,1
30,900,11,0,1,6,1,1
30,900,0,0,0,1,0,0
47,2209,13,1,1,0,1,1
41,1681,9,1,0,2,0,1
48,2304,6,1,1,6,0,0
52,2704,2,1,1,33,1,1
34,1156,1,0,0,1,0,1
35,1225,0,1,1,1,1,0
24,576,1,1,1,1,1,1
25,625,1,1,0,0,0,1
34,1156,20,1,1,27,1,1
25,625,2,1,1,1,1,1
56,3136,6,1,1,1,0,0
23,529,0,1,1,0,0,1
21,441,0,1,0,1,0,0
66,4356,0,1,0,2,0,0
28,784,7,1,0,1,0,1
29,841,0,1,0,0,0,0
22,484,3,1,1,2,1,0
39,1521,0,1,1,1,0,0
33,1089,9,1,0,1,1,1
29,841,2,1,1,1,1,0
31,961,1,1,1,1,0,0
22,484,0,1,0,54,0,1
22,484,0,0,0,1,0,0
35,1225,3,1,1,1,0,0
29,841,3,1,1,1,1,0
56,3136,1,1,1,1,1,0
34,1156,0,0,1,1,0,1
23,529,1,1,1,4,1,1
27,729,1,1,1,1,1,1
43,1849,2,1,1,1,0,0
38,1444,0,1,1,1,0,0
39,1521,3,1,1,1,0,0
24,576,1,1,1,1,1,1
26,676,2,1,0,0,0,1
55,3025,0,0,0,2,0,0
35,1225,1,1,1,1,1,1
61,3721,25,1,1,1,0,1
40,1600,4,1,1,1,0,0
33,1089,3,1,1,0,0,1
26,676,0,1,1,1,1,0
32,1024,15,1,1,91,1,0
28,784,0,1,1,1,0,1
45,2025,0,1,0,1,0,0
30,900,0,1,1,37,1,0
57,3249,4,0,1,258,0,0
26,676,3,1,1,47,1,1
35,1225,1,1,1,1,0,1
29,841,0,0,1,3,0,1
40,1600,0,0,0,1,0,0
28,784,1,1,1,1,1,0
25,625,0,0,0,1,0,1
44,1936,3,1,0,3,0,1
23,529,4,1,1,1,1,0
29,841,0,1,1,73,0,1
56,3136,0,1,0,0,0,0
27,729,0,0,0,1,0,1
29,841,0,0,0,1,0,0
34,1156,4,0,0,1,0,0
22,484,0,0,1,0,0,1
40,1600,5,1,1,1,1,0
31,961,0,1,1,3,0,0
47,2209,3,1,1,2,0,1
24,576,8,1,1,50,1,1
39,1521,4,1,1,119,0,1
29,841,10,1,1,1,1,1
26,676,4,0,1,1,1,1
61,3721,2,1,0,1,0,1
30,900,0,1,0,1,0,1
20,400,0,1,0,1,1,1
56,3136,22,1,1,71,1,1
50,2500,3,0,1,0,1,0
30,900,10,1,1,1,1,1
59,3481,1,1,0,63,0,1
20,400,1,1,1,187,1,1
23,529,4,1,0,2,1,0
28,784,2,0,1,0,1,0
35,1225,3,1,0,1,1,0
22,484,1,1,1,5,1,1
22,484,0,1,1,2,0,1
61,3721,8,1,1,1,1,1
26,676,5,1,1,1,0,1
44,1936,1,1,1,2,0,0
34,1156,0,0,0,1,1,1
29,841,1,1,1,1,1,0
29,841,8,1,0,5,0,1
48,2304,5,1,1,1,1,1
31,961,0,0,0,4,0,1
21,441,2,1,1,1,0,0
34,1156,4,1,1,1,0,0
54,2916,21,1,1,1,0,1
20,400,4,1,1,1,0,0
31,961,1,1,1,36,1,0
22,484,0,1,0,1,0,0
36,1296,6,1,0,1,0,1
34,1156,9,1,1,1,1,1
50,2500,15,1,0,1,0,1
31,961,1,1,0,1,0,1
49,2401,10,1,1,10,1,1
21,441,2,1,1,36,0,1
26,676,5,0,1,1,1,1
25,625,2,0,1,1,1,0
38,1444,5,1,1,1,0,0
35,1225,2,1,0,1,0,0
32,1024,4,1,1,45,1,1
29,841,1,1,1,3,0,0
46,2116,0,1,1,0,0,0
53,2809,1,1,0,1,1,0
27,729,1,0,1,26,1,0
29,841,4,1,1,1,0,0
23,529,3,1,0,1,1,1
24,576,1,1,0,1,1,0
33,1089,18,1,1,1,1,1
32,1024,1,1,0,22,1,1
38,1444,7,0,1,39,1,1
40,1600,20,1,1,1,0,1
36,1296,1,0,0,1,0,1
34,1156,16,1,1,1,1,1
41,1681,1,1,0,2,1,0
57,3249,7,1,1,152,1,0
26,676,1,1,1,1,1,1
45,2025,0,1,1,1,1,1
26,676,2,1,1,7,0,1
48,2304,0,0,1,1,0,0
52,2704,7,1,0,1,0,0
43,1849,0,0,0,1,0,1
24,576,3,1,1,36,0,0
27,729,11,1,1,5,1,1
28,784,2,1,1,1,1,1
21,441,0,1,1,0,0,1
33,1089,5,1,0,1,1,1
25,625,1,1,1,1,1,1
36,1296,17,1,1,15,1,1
25,625,0,0,1,1,0,0
46,2116,0,1,0,1,0,0
24,576,0,0,1,2,0,1
28,784,4,1,1,6,1,1
28,784,12,1,0,1,1,1
23,529,0,1,0,1,1,1
50,2500,1,1,0,40,1,0
24,576,0,1,0,1,0,0
55,3025,2,0,1,1,0,1
22,484,0,1,1,3,1,1
38,1444,14,1,1,56,0,1
31,961,1,1,1,1,0,1
30,900,3,0,1,1,0,1
37,1369,16,1,1,2,1,1
41,1681,1,0,0,29,0,0
20,400,0,1,1,1,1,1
21,441,0,1,0,1,1,0
22,484,1,1,0,9,0,0
38,1444,7,1,0,198,0,1
31,961,0,1,1,8,0,1
28,784,0,1,1,54,0,0
39,1521,1,1,1,1,0,1
34,1156,22,1,1,1,1,1
24,576,0,1,0,15,1,1
27,729,9,1,1,1,1,1
43,1849,2,1,1,1,0,1
26,676,1,1,1,1,0,1
32,1024,7,1,1,5,1,1
57,3249,2,0,1,1,0,0
40,1600,0,0,0,0,0,0
33,1089,6,1,1,152,1,0
30,900,2,1,1,1,1,1
29,841,1,1,0,11,0,0
36,1296,2,1,0,0,0,1
35,1225,6,1,1,1,1,1
21,441,2,1,1,8,1,1
49,2401,29,1,1,1,1,1
37,1369,23,0,0,0,1,1
29,841,3,1,1,0,1,1
25,625,1,1,1,1,1,1
20,400,2,1,1,33,1,1
55,3025,5,1,1,301,0,1
26,676,0,1,0,1,0,0
52,2704,6,0,1,7,0,0
52,2704,16,1,1,1,1,1
60,3600,2,1,0,11,0,0
44,1936,0,1,0,2,0,0
25,625,2,0,0,1,0,1
20,400,4,0,1,3,1,0
28,784,3,1,1,37,1,0
22,484,1,1,1,12,0,0
24,576,1,1,1,1,1,0
28,784,0,0,1,191,0,1
35,1225,10,1,1,23,1,1
30,900,0,1,0,0,0,0
22,484,0,1,1,7,1,1
39,1521,9,1,1,0,0,1
26,676,5,1,0,324,0,1
23,529,0,0,1,25,0,1
52,2704,0,0,1,0,1,1
22,484,0,0,0,1,1,1
54,2916,0,1,1,2,0,0
50,2500,2,1,0,31,0,1
20,400,2,1,1,1,1,1
25,625,1,1,1,1,0,0
46,2116,0,0,1,0,0,0
22,484,0,1,0,1,0,0
38,1444,10,1,1,0,1,0
34,1156,5,0,1,9,1,1
18,324,4,1,1,24,1,1
26,676,3,0,1,1,1,0
23,529,0,0,1,12,0,0
44,1936,1,1,0,0,1,0
53,2809,9,1,1,118,1,0
27,729,4,1,1,1,1,1
25,625,2,1,1,0,1,0
19,361,1,1,1,8,1,0
53,2809,0,1,1,11,0,0
39,1521,0,1,0,1,0,1
27,729,6,1,1,0,1,1
21,441,2,0,1,1,1,1
24,576,7,0,1,1,0,1
33,1089,0,1,0,1,0,0
24,576,1,0,0,1,0,0
46,2116,1,1,1,1,0,0
38,1444,0,0,1,3,0,0
30,900,13,1,1,3,1,1
26,676,27,1,0,10,1,1
57,3249,2,1,1,9,0,0
43,1849,0,1,1,2,0,0
22,484,0,1,0,0,0,1
28,784,9,0,0,12,1,1
51,2601,3,1,1,7,0,0
24,576,1,1,1,1,0,0
48,2304,3,1,1,1,1,1
26,676,0,1,0,2,1,0
31,961,6,1,1,1,1,1
27,729,6,1,0,1,0,1
25,625,0,1,0,1,0,1
56,3136,3,1,0,0,0,0
29,841,1,0,0,2,0,1
30,900,3,0,1,0,1,0
21,441,0,1,1,2,0,1
22,484,1,1,1,1,1,0
28,784,0,0,0,1,0,1
35,1225,2,1,1,0,0,1
23,529,0,1,1,1,0,0
48,2304,4,1,1,0,0,1
22,484,4,1,0,3,1,0
37,1369,2,1,1,170,0,1
33,1089,0,1,1,1,0,1
23,529,5,1,1,2,1,1
22,484,0,1,0,1,1,1
24,576,0,1,1,1,0,1
44,1936,2,1,0,5,0,1
26,676,0,0,0,1,0,1
29,841,2,1,1,2,0,1
30,900,1,1,0,1,0,0
23,529,1,1,1,4,1,1
28,784,0,0,1,2,1,1
20,400,0,1,1,11,0,1
24,576,7,0,0,1,0,0
37,1369,6,1,1,1,1,1
21,441,1,0,1,4,0,1
27,729,8,1,1,26,1,1
26,676,2,1,1,1,1,1
42,1764,0,1,0,6,0,0
23,529,8,1,1,3,1,1
55,3025,0,0,0,1,0,0
24,576,1,1,1,4,1,0
23,529,0,1,0,1,0,1
64,4096,0,0,1,4,0,1
39,1521,0,0,1,58,1,1
30,900,0,1,0,1,0,0
22,484,1,0,0,0,0,1
20,400,2,1,1,58,1,1
21,441,0,1,1,4,1,1
24,576,0,1,1,0,0,0
30,900,3,1,0,206,0,1
51,2601,12,1,1,152,1,1
21,441,1,1,1,2,1,1
31,961,1,1,1,1,0,1
23,529,2,1,0,4,1,1
32,1024,4,1,1,1,1,1
28,784,11,1,1,2,1,1
24,576,0,1,1,1,0,1
19,361,1,0,1,2,1,1
29,841,3,1,1,0,1,1
41,1681,6,1,1,39,1,1
28,784,4,1,0,34,1,1
29,841,6,1,1,1,1,0
49,2401,0,1,1,1,0,0
42,1764,0,1,0,0,0,0
38,1444,4,1,0,1,0,1
22,484,3,1,1,16,1,1
46,2116,0,1,0,38,1,0
38,1444,0,1,1,1,1,1
36,1296,0,1,1,1,0,1
22,484,6,1,1,1,1,0
29,841,11,1,0,1,0,1
39,1521,2,1,0,1,0,1
47,2209,0,1,0,3,0,0
26,676,7,1,1,2,1,1
21,441,0,0,1,4,1,1
63,3969,2,1,0,2,0,1
27,729,2,1,1,1,1,1
55,3025,27,1,0,2,0,0
26,676,0,1,1,2,1,0
37,1369,1,1,0,1,0,0
34,1156,0,1,1,1,0,1
25,625,2,1,1,50,1,1
32,1024,8,1,1,1,0,1
25,625,5,0,1,1,1,1
33,1089,2,0,1,2,1,1
26,676,2,1,1,22,1,1
29,841,2,1,0,3,0,1
28,784,6,1,0,2,1,0
53,2809,20,1,1,3,0,1
27,729,0,1,1,44,0,0
48,2304,0,1,1,1,0,0
25,625,1,1,0,3,1,0
67,4489,0,1,1,2,0,0
29,841,2,1,0,0,1,1
53,2809,3,0,1,2,0,1
49,2401,0,1,1,1,0,1
44,1936,0,0,0,1,1,0
26,676,10,1,1,2,1,1
46,2116,0,1,0,1,1,1
30,900,1,1,1,1,1,0
48,2304,0,0,1,10,1,1
77,5929,1,1,0,2,1,1
21,441,2,1,1,1,1,1
54,2916,4,1,1,3,1,1
54,2916,3,1,1,1,0,0
26,676,15,1,1,43,0,1
23,529,8,1,1,255,1,1
39,1521,2,1,1,18,0,0
29,841,1,1,0,1,1,1
30,900,9,1,0,1,1,1
41,1681,6,1,1,6,1,1
32,1024,1,1,0,115,0,1
48,2304,12,1,0,0,0,1
52,2704,0,1,0,4,1,1
31,961,3,1,1,0,1,1
22,484,1,1,1,1,1,0
46,2116,0,0,0,0,0,0
29,841,7,1,1,1,1,1
22,484,0,0,1,1,0,1
39,1521,8,1,1,40,0,1
35,1225,9,1,1,1,0,1
26,676,1,1,0,14,0,1
27,729,1,1,1,0,1,1
27,729,5,1,1,28,1,1
34,1156,10,0,1,14,1,0
32,1024,0,0,0,0,1,1
25,625,5,1,1,5,1,1
22,484,2,1,0,25,1,0
52,2704,7,1,1,118,1,1
21,441,2,1,1,1,1,1
28,784,11,1,1,2,1,1
23,529,4,1,0,8,1,0
31,961,1,1,0,1,0,1
34,1156,1,1,0,1,0,0
32,1024,0,1,0,1,0,1
50,2500,0,0,0,0,1,0
27,729,1,1,0,1,0,1
26,676,4,0,1,2,0,1
27,729,4,1,1,2,1,1
29,841,0,1,1,1,1,0
58,3364,0,1,0,1,0,1
27,729,14,1,1,2,1,1
28,784,5,1,1,0,1,1
24,576,15,1,1,2,1,1
50,2500,0,1,0,1,0,0
30,900,15,0,1,0,1,1
43,1849,0,1,1,1,1,0
24,576,0,1,1,1,1,0
34,1156,10,1,1,1,0,1
26,676,2,1,1,3,0,0
31,961,0,1,1,1,0,0
23,529,1,1,1,22,1,1
39,1521,0,1,1,18,0,1
50,2500,4,1,1,1,1,1
22,484,0,0,0,1,0,1
25,625,0,0,0,1,0,1
21,441,2,0,1,1,0,1
20,400,1,1,1,1,0,0
54,2916,12,1,0,118,1,1
27,729,2,0,1,4,1,1
45,2025,5,1,1,1,1,0
34,1156,13,1,1,1,1,1
55,3025,0,0,1,1,0,0
24,576,0,1,0,1,0,1
20,400,0,1,1,0,1,1
37,1369,5,1,0,6,1,1
34,1156,1,0,0,1,0,0
41,1681,2,0,1,24,1,1
21,441,1,1,1,1,1,1
22,484,3,1,1,9,1,1
24,576,0,1,1,1,0,1
42,1764,8,1,1,1,0,0
23,529,0,0,0,1,1,1
20,400,0,1,0,4,0,0
44,1936,0,0,1,1,1,0
20,400,0,1,0,1,1,1
27,729,5,1,0,1,0,1
20,400,0,1,0,1,1,0
20,400,0,1,1,0,0,1
28,784,1,1,1,30,1,0
29,841,9,1,1,5,1,1
21,441,0,1,1,2,1,1
24,576,2,0,1,58,1,1
24,576,0,0,1,0,0,1
23,529,3,1,1,6,1,1
27,729,0,1,1,12,0,0
24,576,0,1,1,1,0,0
31,961,6,1,0,49,1,1
22,484,0,1,1,5,1,1
54,2916,0,1,1,0,0,0
35,1225,7,0,1,2,1,1
53,2809,0,0,1,1,0,1
26,676,9,1,0,2,1,1
48,2304,7,1,0,4,1,1
56,3136,2,0,0,1,1,1
25,625,6,1,1,0,1,1
49,2401,0,0,1,0,0,0
34,1156,0,1,0,30,1,0
21,441,0,1,0,1,1,1
23,529,0,1,1,2,1,0
57,3249,0,1,1,0,0,0
25,625,5,1,1,35,1,0
42,1764,1,0,1,1,0,1
51,2601,1,1,1,0,0,1
53,2809,13,1,0,2,0,1
43,1849,6,0,1,0,0,1
34,1156,0,1,1,1,0,1
27,729,2,0,1,0,1,0
51,2601,0,1,0,6,0,1
26,676,1,1,0,1,0,0
47,2209,5,1,1,2,0,1
22,484,0,1,1,1,0,0
36,1296,0,0,1,1,0,0
41,1681,4,1,1,1,1,0
25,625,6,1,0,1,0,1
33,1089,0,1,0,1,0,0
44,1936,3,0,1,11,1,0
46,2116,0,1,1,1,1,0
28,784,1,0,1,1,0,1
28,784,5,1,1,171,1,1
66,4356,5,1,1,1,1,1
20,400,0,1,0,0,0,0
27,729,2,1,1,1,0,1
25,625,3,1,1,6,1,1
39,1521,1,0,1,63,0,1
41,1681,7,0,1,1,1,1
26,676,0,1,1,1,0,1
25,625,2,1,0,1,1,1
22,484,2,1,1,6,1,1
25,625,7,1,1,0,1,1
20,400,0,0,0,1,1,0
56,3136,5,1,0,1,1,0
25,625,5,1,1,1,1,1
48,2304,1,0,1,1,0,1
21,441,1,1,1,2,0,1
31,961,2,1,0,34,1,0
35,1225,0,1,0,0,0,0
34,1156,2,1,1,1,1,1
32,1024,0,1,1,25,0,1
31,961,1,0,1,34,1,1
31,961,11,1,0,1,1,1
28,784,3,1,0,8,1,1
27,729,10,0,1,15,1,1
24,576,0,1,1,7,1,1
49,2401,0,1,1,1,0,0
40,1600,0,0,1,0,0,0
22,484,4,1,0,1,0,1
28,784,5,1,1,3,1,1
24,576,2,1,1,1,1,1
49,2401,1,1,0,1,0,0
33,1089,0,1,0,24,1,0
44,1936,0,1,1,21,1,0
41,1681,12,1,1,0,1,1
46,2116,0,1,1,1,0,0
57,3249,2,1,0,1,0,1
32,1024,0,1,1,0,0,1
36,1296,1,1,0,1,0,1
30,900,1,1,0,1,0,1
28,784,0,1,0,5,0,1
31,961,3,1,0,1,1,0
29,841,8,1,1,7,1,1
21,441,1,1,0,16,0,1
23,529,5,1,1,1,1,1
25,625,4,1,1,1,0,0
49,2401,25,0,1,10,1,1
25,625,1,0,0,1,1,1
35,1225,9,1,1,1,0,1
32,1024,0,1,0,1,0,1
23,529,0,0,0,1,0,1
23,529,4,1,1,31,0,1
26,676,0,0,0,1,0,1
31,961,9,1,1,0,1,1
22,484,0,1,0,1,1,1
20,400,0,0,1,19,1,0
24,576,1,1,1,1,0,1
37,1369,0,1,0,1,0,1
29,841,0,1,1,1,0,1
29,841,9,1,1,1,1,1
49,2401,3,1,1,1,0,0
31,961,2,1,1,1,0,1
59,3481,0,1,0,1,0,0
39,1521,2,1,0,1,1,1
23,529,1,1,1,1,0,1
27,729,3,1,1,1,1,1
22,484,1,1,1,5,0,1
21,441,0,1,1,1,1,0
36,1296,0,1,1,1,0,1
30,900,10,1,1,7,1,1
31,961,3,1,0,0,0,0
26,676,0,1,1,2,0,0
24,576,0,1,0,1,0,1
27,729,11,1,1,3,0,1
28,784,4,1,1,190,0,0
54,2916,3,1,1,9,1,0
57,3249,0,1,0,1,0,0
30,900,2,1,1,16,0,1
31,961,4,0,1,1,0,1
29,841,0,1,1,1,0,0
22,484,0,1,0,1,0,1
35,1225,0,1,0,2,1,1
29,841,2,1,1,1,1,1
30,900,14,1,1,6,1,1
27,729,2,1,1,1,1,1
63,3969,0,0,0,1,0,0
27,729,6,1,1,1,1,1
36,1296,0,1,1,37,1,0
21,441,0,1,1,1,0,1
23,529,1,1,1,1,0,0
40,1600,1,1,1,76,0,1
30,900,3,1,0,2,1,1
41,1681,1,1,0,2,0,1
56,3136,0,1,0,0,0,0
23,529,1,1,1,1,1,1
61,3721,14,1,0,1,1,1
20,400,0,1,1,2,1,1
49,2401,2,1,1,91,1,0
31,961,6,1,1,26,0,1
50,2500,7,1,1,2,1,1
31,961,3,0,0,1,1,1
32,1024,4,1,1,4,0,1
44,1936,0,1,1,1,1,1
62,3844,0,1,0,0,0,1
43,1849,3,1,1,1,1,1
24,576,1,0,0,0,1,1
41,1681,13,1,1,1,1,1
23,529,0,1,0,1,0,0
67,4489,0,1,0,42,0,0
20,400,0,1,1,1,1,1
29,841,3,1,0,60,1,1
34,1156,0,0,1,1,1,0
29,841,0,1,1,1,0,1
46,2116,4,1,1,8,0,1
31,961,9,1,0,27,1,1
24,576,1,1,0,0,0,1
28,784,1,1,1,0,1,1
25,625,0,0,0,2,1,1
24,576,0,0,0,1,0,1
36,1296,1,1,1,1,0,0
25,625,2,1,0,3,1,1
29,841,0,1,1,14,0,0
26,676,1,0,1,3,0,0
23,529,3,1,1,2,1,1
32,1024,4,1,1,1,1,1
26,676,0,0,1,1,0,0
35,1225,0,1,0,1,1,0
23,529,0,1,0,1,1,1
46,2116,0,0,0,0,0,0
41,1681,0,1,1,1,0,0
22,484,0,1,0,0,1,0
27,729,7,1,0,28,1,1
24,576,1,0,1,1,1,1
27,729,10,1,1,1,1,1
22,484,1,1,0,24,0,0
26,676,3,1,0,2,1,1
26,676,7,1,0,69,0,0
29,841,3,1,1,1,1,0
42,1764,17,0,1,8,1,1
30,900,0,1,0,1,0,1
34,1156,1,1,1,1,0,0
23,529,3,1,0,1,0,0
47,2209,0,0,0,1,0,0
55,3025,2,1,0,13,0,0
43,1849,2,1,1,0,0,1
45,2025,38,1,1,121,1,1
61,3721,15,0,1,1,0,0
49,2401,0,1,1,1,0,0
49,2401,1,1,0,0,0,1
42,1764,1,1,1,0,0,1
24,576,1,1,0,25,0,1
51,2601,0,1,1,1,0,0
26,676,2,1,1,19,1,0
28,784,2,1,1,42,1,0
49,2401,2,1,1,2,0,1
56,3136,1,1,1,35,0,0
53,2809,8,1,0,5,0,0
41,1681,3,1,0,1,0,0
45,2025,6,1,1,1,0,1
21,441,0,0,1,78,0,1
27,729,2,1,0,1,1,0
21,441,0,1,1,14,0,1
31,961,0,1,1,82,0,0
30,900,8,1,1,1,1,1
23,529,0,1,1,1,0,1
52,2704,1,1,1,1,0,0
48,2304,11,1,0,56,1,1
51,2601,3,0,0,1,0,1
30,900,1,1,0,1,1,0
29,841,5,0,1,9,1,1
44,1936,0,0,1,0,0,1
34,1156,12,1,1,1,1,1
28,784,5,1,1,2,1,1
28,784,9,1,1,43,1,1
34,1156,0,0,1,1,0,0
23,529,3,1,0,9,1,1
71,5041,3,1,0,0,0,0
45,2025,2,1,0,0,0,0
29,841,0,1,0,1,0,1
52,2704,17,1,1,29,1,1
21,441,0,1,0,3,0,1
29,841,2,1,0,1,0,0
54,2916,0,1,0,1,0,0
27,729,0,1,1,1,1,0
29,841,1,1,0,1,0,0
23,529,2,0,0,1,1,1
65,4225,1,0,1,2,0,0
31,961,15,1,1,91,1,1
31,961,0,1,1,1,0,0
21,441,0,1,1,5,0,1
27,729,17,1,1,1,1,1
33,1089,1,1,1,20,0,0
25,625,3,1,1,1,0,1
39,1521,1,1,1,1,0,0
29,841,8,1,0,1,1,1
27,729,15,1,1,49,1,1
42,1764,0,0,1,2,0,0
21,441,0,1,1,1,0,0
27,729,5,1,0,6,1,1
36,1296,2,1,0,46,1,1
24,576,0,0,1,1,1,1
67,4489,0,0,0,1,0,0
39,1521,3,1,1,34,1,1
25,625,1,0,1,4,0,1
40,1600,8,1,1,7,1,0
37,1369,4,1,0,1,1,1
42,1764,8,0,1,1,1,1
26,676,8,1,1,1,1,1
23,529,1,1,0,178,0,1
31,961,1,0,0,1,1,0
26,676,4,1,1,2,1,0
51,2601,2,1,0,0,1,0
67,4489,0,1,0,1,0,0
27,729,10,1,1,1,0,1
26,676,1,0,0,1,0,0
55,3025,3,1,0,70,1,1
28,784,0,1,0,1,0,0
51,2601,0,0,0,0,0,0
28,784,13,1,1,2,1,1
22,484,0,1,1,2,1,1
26,676,2,1,1,2,1,1
27,729,1,0,1,2,0,1
32,1024,5,1,0,1,0,1
36,1296,11,1,1,36,1,1
27,729,4,1,0,2,0,1
41,1681,1,1,1,1,1,0
24,576,12,1,0,17,0,1
61,3721,11,1,1,1,0,1
29,841,3,0,1,0,0,0
34,1156,11,1,1,1,0,0
45,2025,0,1,1,1,0,0
21,441,3,1,1,1,1,0
28,784,20,1,1,0,1,1
31,961,6,1,1,3,0,0
59,3481,0,1,0,1,1,0
40,1600,8,1,0,1,1,1
22,484,1,0,0,18,0,0
